File_name,Total_Contract,Total_Function,Total_Variable,Total_Internal_Call,Max_Cyclomatic_Complexity,Loc,sLoc,cLoc
./input/DB2/securify2_reported/0xddbaf7f74d2db3536895b45690e9b82bb5a90a41.sol,7,78,54,43,3,973,274,229
./input/DB2/securify2_reported/0xee95409931806793c0680ed1de58bab542c2a928.sol,8,95,59,82,2,750,253,386
./input/DB2/securify2_reported/0x2b59a10a666cdbb28840c607b248e71eeebc7e4a.sol,2,20,23,26,2,298,128,120
./input/DB2/securify2_reported/0xeb67323b53a7f787984ae56897ffb5c17813b4ec.sol,12,111,92,74,3,1131,247,384
./input/DB2/securify2_reported/0xa4e3494c5426d3b699b20de94d304f5750e02374.sol,6,34,37,27,2,441,187,196
./input/DB2/securify2_reported/0xb218fe9d5ebfca56ee525a7df2e59980374bbeed.sol,2,22,26,16,2,260,135,96
./input/DB2/securify2_reported/0x1bf9127cd47533d955599e82a2b3c641c3c26bb7.sol,13,87,69,52,2,745,332,300
./input/DB2/securify2_reported/0x206c97c79368a29631d26f16405217154e4ccd41.sol,1,12,43,13,14,293,217,16
./input/DB2/securify2_reported/0x673a7132751569453914d31087409c28604c1c87.sol,7,226,104,319,12,3119,1224,197
./input/DB2/securify2_reported/0x2eac0c3dcb5b05954f9abbb34a26dd05f863571c.sol,2,25,43,30,5,299,237,3
./input/DB2/securify2_reported/0x1f0f4f0cc01d9ff3a30584f4c6af6c33c9b3b58a.sol,2,13,41,13,6,313,153,156
./input/DB2/securify2_reported/0x2162ccc518bcef6025a2a233a38d276121240562.sol,2,4,10,2,4,52,44,3
./input/DB2/securify2_reported/0xe2c2d183328b58a847d7671a94955b13d740fa4f.sol,2,13,23,4,2,98,48,26
./input/DB2/securify2_reported/0xdd1cb27bcf5b6129ed0b8b507ccd9633fa0081fe.sol,5,61,73,41,14,473,332,46
./input/DB2/securify2_reported/0xc2080c74de89e6dc871b083ddc99279f25c3bc83.sol,3,23,25,17,3,188,134,23
./input/DB2/securify2_reported/0x234c639e284df4bbc1f028249d13a9de2e3a48f4.sol,3,19,22,14,3,155,90,38
./input/DB2/securify2_reported/0x794373dcdb024216018d59132e723031fc0d7c2d.sol,2,14,25,23,5,198,131,28
./input/DB2/securify2_reported/0xc213dc998b6c0d9c51f9cc72240596e1dd684ec7.sol,1,3,8,1,1,30,18,6
./input/DB2/securify2_reported/0xa91b8cc272065c8b24335630e34684278eecc974.sol,7,97,127,109,8,933,689,113
./input/DB2/securify2_reported/0x7b878869b9971e0c94ca66d8e6c1488fa97158ab.sol,3,23,30,14,3,449,120,86
./input/DB2/securify2_reported/0x1272bda09c24fe3000a3ae488b2c9fd050fe68a2.sol,6,30,59,23,7,645,219,77
./input/DB2/securify2_reported/0xd0aabcfddbc5b17e403ff016375e27dc2a8e3c18.sol,11,256,119,341,8,3139,1238,269
./input/DB2/securify2_reported/0x15845f6a0ba2402eb0e2220eabc857e9964f5dc1.sol,2,11,26,11,3,263,107,6
./input/DB2/securify2_reported/0x80d0f44bf75ec3e591ac137ac4b88989bb43a006.sol,1,2,7,0,3,62,20,35
./input/DB2/securify2_reported/0xf32836b9e1f47a0515c6ec431592d5ebc276407f.sol,4,18,40,31,4,221,157,37
./input/DB2/securify2_reported/0x8b4f1616751117c38a0f84f9a146cca191ea3ec5.sol,2,18,26,23,3,335,157,130
./input/DB2/securify2_reported/0x19edc7ce25ced989ceacf7cd9e50b55bb43df592.sol,3,16,33,12,2,361,102,54
./input/DB2/securify2_reported/0x62b90afc93d52e9e5a1eb0b660d41dc07b8157e9.sol,3,17,33,6,4,455,167,27
./input/DB2/securify2_reported/0x9c0c41deae93535a5ce08ec42f60ef7172ce0b8a.sol,4,39,77,40,9,657,251,46
./input/DB2/securify2_reported/0xc0693af58f600a6473c4bd0b3a6751d80daff665.sol,7,31,26,18,3,284,140,90
./input/DB2/securify2_reported/0x288c2f74724104dcf68c2635e3ed363062134b2e.sol,2,21,38,26,7,323,232,20
./input/DB2/securify2_reported/0x46c68e70c5de077c87e79394b639fde780e5c83a.sol,7,61,66,47,2,570,197,282
./input/DB2/securify2_reported/0xaf9673f93a2acb540c178b8c9c969c8ff0f4f672.sol,3,16,27,15,3,145,107,14
./input/DB2/securify2_reported/0x2cbee43c8147a8c35bceab79842663cddc58a79e.sol,4,22,21,17,2,158,79,53
./input/DB2/securify2_reported/0xf1052e8e4a89dcc953e1d227ae72a68001076c73.sol,5,58,88,14,4,425,351,3
./input/DB2/securify2_reported/0x454ba3b18b71e1d4903c2e3052d554856b30ebe4.sol,10,22,20,3,3,203,104,67
./input/DB2/securify2_reported/0x8ca61341a703b57a571a843e0d8404097986a1be.sol,3,31,53,31,17,519,397,13
./input/DB2/securify2_reported/0xf1e5015b434dd87a94bd81a2d3a437fc411494fa.sol,6,42,38,34,2,449,188,174
./input/DB2/securify2_reported/0x57efa664713ca8ae6ba40e98e5214d66228417fd.sol,7,38,22,25,2,201,161,9
./input/DB2/securify2_reported/0x6dbae71ba2214350f7a01ae2face82e55bd6ba6c.sol,4,39,51,44,2,325,194,90
./input/DB2/securify2_reported/0xc2494604e9dcefa2a70dcebf81e6d7be064a334e.sol,4,20,18,15,2,315,104,24
./input/DB2/securify2_reported/0x52f6373a7c534153d005382c25b5c23b94a76b19.sol,5,68,66,52,5,441,352,21
./input/DB2/securify2_reported/0x2c5aa30ad37954559237bc52030c10e8310cd379.sol,4,40,72,46,3,471,241,126
./input/DB2/securify2_reported/0xfba89b223bc0e5abcd5bae85d4c431c21441127c.sol,3,18,33,11,4,243,103,5
./input/DB2/securify2_reported/0xea1cdb66886cc2d0c6c60f8bbd4aed37e6a88062.sol,1,33,92,43,10,618,505,23
./input/DB2/securify2_reported/0x01b85861a8f278a627a17d86c7c7dfafd9281a15.sol,2,21,62,22,3,469,177,31
./input/DB2/securify2_reported/0xfa2b9e5f4b60767d4c3ca6e316d8599311419b3e.sol,11,79,72,59,3,1347,308,472
./input/DB2/securify2_reported/0x5f177445a512c1f3ad97d785e24cd6174320a429.sol,2,18,25,23,3,230,156,25
./input/DB2/securify2_reported/0x6e3877c06ed82a47d6f8a576ef2065bfd77431fb.sol,1,12,18,13,3,297,109,6
./input/DB2/securify2_reported/0x4063a76cac006a8ee6cfec865bc507aa80421cea.sol,4,20,16,17,2,145,97,16
./input/DB2/securify2_reported/0xb33b557a86d78639135541cb59dee907e6b20345.sol,7,66,76,100,2,549,304,183
./input/DB2/securify2_reported/0x68c824db5a1634940bb838468ff2aee2bda5794b.sol,47,870,513,884,3,3430,2421,500
./input/DB2/securify2_reported/0x5301774bfe6a427aeda807dce42b45dc6c5e881e.sol,10,50,36,41,4,631,285,247
./input/DB2/securify2_reported/0x0581a0abe32aae9b5f0f68defab77c6759100085.sol,3,8,10,6,2,89,63,10
./input/DB2/securify2_reported/0x8bdb442803275b21abb2555fea11468bf5d98256.sol,3,19,32,23,2,307,115,6
./input/DB2/securify2_reported/0x8e64649c990c74aa55df1d651cacb5beee887a46.sol,6,95,154,85,10,611,380,101
./input/DB2/securify2_reported/0xb85958302eebff1309d1adb031ae005849d57a92.sol,6,89,48,22,2,991,378,508
./input/DB2/securify2_reported/0x19852c58a67dce5cb66d69fff5511a5aceb8a830.sol,4,26,26,22,2,177,114,21
./input/DB2/securify2_reported/0x8518e86482922a48b11017acb5f376087219dd6a.sol,2,41,117,42,10,627,510,29
./input/DB2/securify2_reported/0x34af7d560894ba46a02a8c4b496f87ee98ffb7b9.sol,1,5,9,3,1,32,23,2
./input/DB2/securify2_reported/0x82dc5dc137e2b628376d328632dac6ea14a45c2a.sol,21,181,146,140,6,1389,600,579
./input/DB2/securify2_reported/0x1f1d7f0ab5756c7d2ae38c6f7a3a04d9930e3956.sol,12,234,200,188,5,422,311,4
./input/DB2/securify2_reported/0x376b512ccd0704ccc4153870918c6dca2c0ee1c5.sol,2,13,20,4,2,97,44,29
./input/DB2/securify2_reported/0xa82873dbb0835dca5c273363eeb006342e696036.sol,10,86,81,70,3,1467,316,485
./input/DB2/securify2_reported/0x483156fe50f752c63aa671a806db10d5cabd7a8f.sol,24,425,61,64,6,1244,934,181
./input/DB2/securify2_reported/0x5dc2aa7bafb6e984ac7c0c05e06630fc96a0a6f8.sol,5,43,47,27,5,603,304,252
./input/DB2/securify2_reported/0xb09b1500e55b845966705f0881187f4d3d8b64d8.sol,10,68,75,43,2,927,244,211
./input/DB2/securify2_reported/0x55cec84bdbe50bde1cb3572f35cc653e027cc8c1.sol,14,154,69,128,2,1145,422,562
./input/DB2/securify2_reported/0x226d234b3cd32608540ee8d796a19f3301f945d3.sol,3,19,29,17,3,377,199,137
./input/DB2/securify2_reported/0x0215cc1eed633665d3cd385f7a891df616ab1706.sol,6,40,23,49,2,736,335,311
./input/DB2/securify2_reported/0x33093eb39e68be7432cf72d22f628713034f36ad.sol,12,87,37,52,3,441,280,65
./input/DB2/securify2_reported/0x67ce531b44d09cddb2abee72610dcbf9bc0d4f64.sol,4,23,31,19,5,256,166,61
./input/DB2/securify2_reported/0x5c52ee4cde4604c4df27ca283b90f9e722e875db.sol,5,35,19,20,2,206,123,50
./input/DB2/securify2_reported/0x388110217e4d194d501bb52c3ab28dc709eb450d.sol,3,9,16,5,2,216,118,68
./input/DB2/securify2_reported/0x7f5b7fd061c55b655f9fb3ecb67f8228324f913f.sol,10,82,65,65,3,745,292,350
./input/DB2/securify2_reported/0x973a4d00428dde6e5a9e87365eefd327cba8a015.sol,5,48,75,56,6,684,402,160
./input/DB2/securify2_reported/0x41630a33d4d6e3767e26aaf50277ab2a235edea3.sol,8,50,45,39,4,620,317,197
./input/DB2/securify2_reported/0x6b78e8412e1f048357dd53e2d25337906020934b.sol,6,86,87,58,2,340,255,6
./input/DB2/securify2_reported/0xa3ca30a7d523959fddf7c9800c7121211b559d24.sol,11,68,21,29,2,568,309,137
./input/DB2/securify2_reported/0x5d5d6c19d5ebfdc8da5e43669cc9d2a94bc78d63.sol,4,38,42,39,2,352,192,100
./input/DB2/securify2_reported/0xdb89a7750472b1c2d5668385ef62e15898c1d50f.sol,11,149,50,150,3,979,443,386
./input/DB2/securify2_reported/0xbd32fd83d1b93129ea0d4175bdaa933d12e63e7f.sol,3,16,37,13,2,150,108,14
./input/DB2/securify2_reported/0x42adec5cdc03b03d2d231d338bb97f742fdb8f94.sol,2,14,21,13,12,286,201,28
./input/DB2/securify2_reported/0xa2652eb43674bc9cfc517a6fa4cece391e29c2d3.sol,5,59,19,5,2,215,121,65
./input/DB2/securify2_reported/0x89a2958544f86cc57828dbbf31e2c786f20fe0a0.sol,14,136,97,134,3,773,383,180
./input/DB2/securify2_reported/0x5270d1512725c916b0fbda5592440f43285738da.sol,9,101,126,128,5,971,640,4
./input/DB2/securify2_reported/0x38ca0421e2ba6ffc1920ec11d93c3da2b15e4131.sol,4,19,22,17,2,101,94,5
./input/DB2/securify2_reported/0x83a954afa081bc306588f76bef55d4696cdd00e1.sol,3,24,39,19,3,255,145,54
./input/DB2/securify2_reported/0x2727fc560a4923aa8850a0511ee373b4a9ce4005.sol,4,41,63,43,8,733,423,110
./input/DB2/securify2_reported/0xd099c363eb969f405099f17b413e2ebdc7018a7d.sol,2,83,143,91,6,2053,916,15
./input/DB2/securify2_reported/0x95c75d1dd457f4ba97ade8db5740e56a442b5331.sol,3,24,39,19,3,255,145,54
./input/DB2/securify2_reported/0x099a9f22d1bcb5a90e0b8fa0cb0fc47350f113ea.sol,3,9,11,3,2,119,43,5
./input/DB2/securify2_reported/0x057d35a858d6350d10f714785baf5c07703dbd4c.sol,8,19,40,3,2,206,125,51
./input/DB2/securify2_reported/0x89a5a614fc1008c5fc884f785b7cf916433c98d1.sol,3,16,40,12,5,165,106,33
./input/DB2/securify2_reported/0x235674717c52fa5979ff2b38a4d5484d7ef6045f.sol,7,51,61,35,4,532,264,194
./input/DB2/securify2_reported/0x82eb63afbe74cc4ab9156936515eddfa92cdaa89.sol,3,34,20,19,4,213,125,49
./input/DB2/securify2_reported/0x9a44ca9ce84d6d9fa0c58fa98e3b6ece29b13417.sol,1,2,4,3,2,29,21,3
./input/DB2/securify2_reported/0x02525172418dfd0c828c567ddbfab064e60831a2.sol,3,12,15,5,2,129,99,6
./input/DB2/securify2_reported/0x2aeee357a4a6daf36a3fefdefeef34aa13e38c73.sol,4,20,18,15,2,123,84,12
./input/DB2/securify2_reported/0xda873611b1dfded6b489c7f399cdb12303ed7986.sol,3,31,57,33,12,441,420,5
./input/DB2/securify2_reported/0xf7112dc3e0d5cd74328ea0b9636873d34c7d6dfe.sol,3,14,21,9,2,137,79,35
./input/DB2/securify2_reported/0x388b9a490f08310285f965addcfb08d693972533.sol,5,29,23,38,3,744,370,253
./input/DB2/securify2_reported/0x6088a622b175319d9dcf0fd5e26cecf6a98e7bab.sol,2,13,20,4,2,86,44,14
./input/DB2/securify2_reported/0xebdaba95213c13bbd738680dbfc3e1b856c0f932.sol,9,105,45,30,3,982,321,548
./input/DB2/securify2_reported/0xc7c57e97e324c4dc79ff9e512b9f6f67ba857ccc.sol,3,25,32,27,8,287,207,24
./input/DB2/securify2_reported/0x440a803b42a78d93a1fe5da29a9fb37ecf193786.sol,8,110,85,53,5,1579,392,490
./input/DB2/securify2_reported/0xb43095432c268a01efe7033cfd84c8ea9b3d1c18.sol,13,86,68,51,2,744,328,303
./input/DB2/securify2_reported/0xc187551b9c692ff886f4b8da76ec5868019c8a42.sol,8,53,44,39,4,562,246,236
./input/DB2/securify2_reported/0xce3449d73bab5e4a131c368b459599f9a4a759eb.sol,4,26,26,22,2,182,114,24
./input/DB2/securify2_reported/0x124fb958fa6546ec35253e15dc5730afb6fee5e1.sol,2,13,16,10,5,120,73,25
./input/DB2/securify2_reported/0x823ac093bc6c5d1cc48739d574ac0a8d09ffc565.sol,5,59,19,3,2,199,104,72
./input/DB2/securify2_reported/0xfd66cdccb1499a0be335eca99d898832912cb8f8.sol,5,42,56,35,5,539,211,240
./input/DB2/securify2_reported/0x4211d8d666f37c359f92f9f3b229a0a27af2a619.sol,2,6,17,2,4,245,65,51
./input/DB2/securify2_reported/0x4d97423358df9dc7ea18932b1c8a9f2631c1c840.sol,15,173,184,116,3,2503,534,919
./input/DB2/securify2_reported/0x658ec6a5d4d1cfd72d2baad14f8ad96fc2fcdd51.sol,6,15,21,3,2,129,74,35
./input/DB2/securify2_reported/0xdbccc4d7962c669d943a4cdbb69c8095d4168f9f.sol,3,26,35,20,13,593,164,107
./input/DB2/securify2_reported/0xe9b1de588ec51221ee757ccf599acfac1a18c78e.sol,10,56,29,29,3,415,213,144
./input/DB2/securify2_reported/0x19ffe523fdb187a21397efd5d92e469858d4b24f.sol,4,35,36,27,3,229,167,23
./input/DB2/securify2_reported/0x1fcfa41f532c705d87a19aa91050ffc7fa170141.sol,14,265,139,346,8,2634,2029,357
./input/DB2/securify2_reported/0xc9d2b0cad0c4a2575234cf773240fd31195fcdc8.sol,2,16,28,24,5,246,164,52
./input/DB2/securify2_reported/0xa6337908a06787164f79654ec442901702b4c193.sol,4,16,15,12,2,144,78,35
./input/DB2/securify2_reported/0xc1ad51ff6832287463695f76e78c720c0bbf90d9.sol,19,237,218,218,3,1843,487,440
./input/DB2/securify2_reported/0x4acdbe9dd0d00b36ec2050e805012b8fc9974f2b.sol,5,19,42,31,4,229,164,37
./input/DB2/securify2_reported/0x5fd79d46eba7f351fe49bff9e87cdea6c821ef9f.sol,13,94,32,48,3,703,306,251
./input/DB2/securify2_reported/0xafd77fef1818a9d94623a8a707e0fdcefe5804f0.sol,3,14,21,9,2,121,79,23
./input/DB2/securify2_reported/0x6880020d618e6b544a794a7d053e526c9ad2d6ce.sol,11,252,116,350,8,1549,1218,155
./input/DB2/securify2_reported/0x6d540c9f4357fe128c6b3300a12a16b38a5bcb3b.sol,3,35,58,61,4,1009,336,125
./input/DB2/securify2_reported/0x0ac6a1d74e84c2df9063bddc31699ff2a2bb22a2.sol,4,17,17,19,2,126,88,21
./input/DB2/securify2_reported/0x68b7d8c6276a09743b3a6b7157bbfea69d842b4d.sol,3,16,40,12,3,165,98,37
./input/DB2/securify2_reported/0x083a5c4b0a41a8a97158485729ed21c42ece2a49.sol,11,82,75,60,2,410,314,6
./input/DB2/securify2_reported/0x93dc6a333a99c0ede1cd346ccf079ea8451013db.sol,6,39,41,35,3,1031,247,367
./input/DB2/securify2_reported/0x3220034c7b2365f35bbd92d9f512b5c78eb5951b.sol,2,26,43,31,5,307,239,7
./input/DB2/securify2_reported/0x762a7ea687d5f9aaed98eb4c5e597b43652af7ff.sol,10,139,70,148,2,544,331,127
./input/DB2/securify2_reported/0xfb4189d3b8431c88cac64d62b582448f6510f7f7.sol,3,25,25,22,2,431,133,58
./input/DB2/securify2_reported/0xea66a5d286285f805f7bd75e1a7482cdccd47c2b.sol,4,7,6,0,2,50,36,3
./input/DB2/securify2_reported/0x3aaf35c4160baa41b906c4e10ad13c91239584b9.sol,2,14,25,23,5,194,131,25
./input/DB2/securify2_reported/0x62404c976853c713e570d87d71c32c2c8e9d7c8f.sol,4,20,18,15,2,134,86,19
./input/DB2/securify2_reported/0x1cfa47af2748b251aae828cee42ccef19fdf5514.sol,4,23,26,24,3,378,146,174
./input/DB2/securify2_reported/0xaeb32a1e7642389c1f41608da1bab6a8622d34cd.sol,6,62,51,60,10,345,241,67
./input/DB2/securify2_reported/0xca763db3ef49dbedd62bdb15d23d6bcbe7347c98.sol,8,92,83,89,2,1025,551,325
./input/DB2/securify2_reported/0x196f4727526ea7fb1e17b2071b3d8eaa38486988.sol,7,88,72,93,2,830,371,331
./input/DB2/securify2_reported/0xd3059129e498bc716cf265dbd8928ff493a75f54.sol,3,35,30,31,2,416,198,117
./input/DB2/securify2_reported/0xc050091a5328d5d45db07e3864fb332b46d9b839.sol,2,20,33,8,6,244,186,3
./input/DB2/securify2_reported/0x06f0a0c8d1aa2991894c495d2cfeff7df0e7f6fd.sol,14,154,69,128,2,1145,422,562
./input/DB2/securify2_reported/0xce97f8c79228c53b8b9ad86800a493d1e7e5d1e3.sol,13,290,170,125,2,1135,417,487
./input/DB2/securify2_reported/0x40897c872214303b6f479a37e549ee1516b264a2.sol,7,44,42,34,3,378,191,125
./input/DB2/securify2_reported/0xc667a582b1c773f322a97653eb45818b173aae08.sol,11,257,121,346,8,3183,1242,303
./input/DB2/securify2_reported/0x24301e2bf0333e840745ac284ba502d800b3705e.sol,7,41,15,62,8,1143,627,376
./input/DB2/securify2_reported/0xb6a7259c4b063a06af5a5b50e438b92261cf79a4.sol,21,147,38,73,6,760,636,10
./input/DB2/securify2_reported/0x6cd82ec77381db21f966fc2639698772354f4b92.sol,4,34,59,25,3,302,210,4
./input/DB2/securify2_reported/0x45a7e2e9d780613e047f7e78a9d3902ff854b522.sol,8,59,14,24,4,476,268,110
./input/DB2/securify2_reported/0x513f38be4561091eb6fa87ed2566b3e6c7c0169f.sol,3,28,44,22,5,559,166,86
./input/DB2/securify2_reported/0x02c703aad3ba47bfc185c03082f942d34d645efc.sol,21,231,121,159,2,1650,672,735
./input/DB2/securify2_reported/0x924a99087196f4b23e312ae6110218e54e0dbb51.sol,1,16,118,16,5,665,507,23
./input/DB2/securify2_reported/0xf279585a0c4ebe2471be7dac0c5ff6372636df55.sol,3,26,19,26,3,397,154,12
./input/DB2/securify2_reported/0x0872753c1c8eba4a00dc3c1deb9ceb7451415463.sol,2,20,44,25,5,330,277,26
./input/DB2/securify2_reported/0x79fb01e3bf6670568f4e9cba0127d9fe01d1d718.sol,5,39,42,28,2,314,167,89
./input/DB2/securify2_reported/0x2c616e537f3e8b039c3a107a16e8c7cc249a7fe3.sol,10,84,77,79,2,840,424,296
./input/DB2/securify2_reported/0xfe56e974c1c85e9351325fb2d62963a022ad624f.sol,5,41,61,26,5,410,262,81
./input/DB2/securify2_reported/0xc0e1ac1111dd96357853893f688a43946ef7553c.sol,21,142,31,63,4,692,570,10
./input/DB2/securify2_reported/0x85187591622c8ecb15a00c4449807e37de534527.sol,5,47,74,54,6,685,399,163
./input/DB2/securify2_reported/0x03d38afae24a31878c6be964d7251cf613f3df64.sol,4,32,25,32,2,232,90,106
./input/DB2/securify2_reported/0x653ee19d6e8f731131015b203a57092d27bebda3.sol,6,55,46,49,2,682,307,281
./input/DB2/securify2_reported/0x73aa31cd548ac14713f778f454348d90564e2de1.sol,5,35,91,20,6,414,329,3
./input/DB2/securify2_reported/0x759fba130cc2a7c6272debf2f8ef1d59cd59979d.sol,2,20,23,26,2,299,128,121
./input/DB2/securify2_reported/0x7bdc1fe46bd1edf1b74a20886bc1786bc41dbd46.sol,4,27,23,17,3,105,89,2
./input/DB2/securify2_reported/0x7981a11c84f25eee8445b75a1a04ed9e63e90e69.sol,2,19,42,20,1,244,152,36
./input/DB2/securify2_reported/0xfb486cbc69163f827ae16cc9dcd02d9c6093c1c9.sol,3,16,39,11,3,156,98,31
./input/DB2/securify2_reported/0xaad05381e621226e2951b3256d7aca6912cbda6a.sol,9,88,76,31,2,406,197,138
./input/DB2/securify2_reported/0xdb342f9645d96b8a1038a4da484c00fff708d1a7.sol,3,20,18,13,2,138,103,3
./input/DB2/securify2_reported/0x620bfbb0a05c3771110fbfbff94beb641cdb09f3.sol,8,51,54,35,3,315,254,14
./input/DB2/securify2_reported/0xf66145a19f2661a3e627c7dacf3c58898e946150.sol,11,142,78,147,2,1029,556,321
./input/DB2/securify2_reported/0xa2bc379974a2e6b35e2610f921c5474c1fb32567.sol,6,37,43,28,4,466,211,194
./input/DB2/securify2_reported/0xa18ce00bd6d8912d5a7746145f1ae7fd44db89f2.sol,4,34,54,32,5,899,294,124
./input/DB2/securify2_reported/0x18beb873c82e6e9f8de54bc5771f6e8708ed9613.sol,8,233,105,329,8,1465,1163,142
./input/DB2/securify2_reported/0xbe056a72d2924295503117c3022215da9f829f69.sol,3,14,9,9,2,315,89,82
./input/DB2/securify2_reported/0x2cc9cb77df130b20c6d4f30a4eab044e0d2e586b.sol,10,152,132,133,3,1221,336,302
./input/DB2/securify2_reported/0xde0769a1c3bd495c224afa557838ba2a0be69607.sol,2,18,25,24,2,292,123,121
./input/DB2/securify2_reported/0x8d8f8ddf4c190c116c470f08051bd5079e7d1f14.sol,4,13,24,3,2,187,88,63
./input/DB2/securify2_reported/0xc4b77cdf24e4bef002abbe00fdcc432067d8dd0b.sol,8,241,131,336,8,3125,1248,287
./input/DB2/securify2_reported/0xee7527841a932d2912224e20a405e1a1ff747084.sol,6,86,59,51,2,331,153,122
./input/DB2/securify2_reported/0x9164b4f61346e52f5d656f24004e511f9977d4c4.sol,5,18,22,14,2,149,85,34
./input/DB2/securify2_reported/0xe6208cce6371f5d56fd4aafe6076b61d0ca75fb4.sol,9,102,82,86,2,748,389,221
./input/DB2/securify2_reported/0x9ded3b9d0bd9cc4de698dcebebb68b1f0033c0c8.sol,3,35,30,32,2,425,199,120
./input/DB2/securify2_reported/0x8041837087877cfddfcf74986511b3014e9adf1b.sol,3,16,39,11,3,156,98,31
./input/DB2/securify2_reported/0x10905cf4a5b11e7afa064971b60701c71a04d7f3.sol,5,36,42,32,2,227,171,14
./input/DB2/securify2_reported/0x86b45ccf54e28389c8ec6171aab27c972de1f5d1.sol,5,58,24,15,2,356,262,13
./input/DB2/securify2_reported/0x3ac969b43affc4e0684dc52dc3072b109d0e348d.sol,2,6,12,0,3,119,48,5
./input/DB2/securify2_reported/0x0a294e9b3af4c3579ea6584f3e26914b2daa72ca.sol,1,20,34,32,4,453,318,79
./input/DB2/securify2_reported/0x6a14460d3a6ee30dc20db453e7b8ff2498771bfe.sol,5,37,24,21,2,222,145,28
./input/DB2/securify2_reported/0x7f249dbd212158e1ac449f0a37ca956c8186ac80.sol,10,69,31,54,2,931,489,328
./input/DB2/securify2_reported/0x9a3deebedb5a6f7abec622a0ffe928fbddd6dc2d.sol,8,63,98,54,5,1187,416,86
./input/DB2/securify2_reported/0xfa85069e3d1ca1b09945cf11d2365386b1e4430a.sol,6,85,138,77,10,585,359,103
./input/DB2/securify2_reported/0x560b63bb82ce25c2c9b7a63c96378f6b1f9ea5b0.sol,3,14,9,9,2,315,89,82
./input/DB2/securify2_reported/0xac385d7276450bca11b5d7d19c656b06559ab337.sol,3,25,23,15,5,226,130,52
./input/DB2/securify2_reported/0xa7721847f35ebc515fe411b6ffdd8dcc9993b6a9.sol,8,46,37,33,3,532,265,173
./input/DB2/securify2_reported/0x94a5ae87e78c74525273a629056ff5775a5797ed.sol,10,84,72,67,3,705,305,318
./input/DB2/securify2_reported/0xdb7110dfd182cf1efaad11f5121ee315ed1cfe56.sol,1,16,118,16,5,742,581,8
./input/DB2/securify2_reported/0x44e081cac2406a4efe165178c2a4d77f7a7854d4.sol,4,47,16,12,2,325,138,114
./input/DB2/securify2_reported/0xc96ecad40d78b26621928b69680767cf1a2527f7.sol,4,52,45,21,2,276,205,3
./input/DB2/securify2_reported/0xb8db750d51a4fe9cdab374c78aae79ee22bbce51.sol,8,47,35,30,3,283,233,11
./input/DB2/securify2_reported/0x84f2fbbde0dd21365e481e097c1204e84f6a4cdb.sol,2,15,37,15,4,375,143,13
./input/DB2/securify2_reported/0x7c45278715ea7cf3d6c2c7410aa2cd111b9f9e35.sol,9,85,91,30,3,745,170,259
./input/DB2/securify2_reported/0x7a87acb1f92c50297239ef9b0ef9387105bd4fc5.sol,7,16,9,2,2,84,60,8
./input/DB2/securify2_reported/0x6d903f6003cca6255d85cca4d3b5e5146dc33925.sol,2,18,23,24,2,280,116,115
./input/DB2/securify2_reported/0x637b2fb28a9b0d5fc320a31121b4c9f87b30e45f.sol,3,36,44,31,7,381,290,6
./input/DB2/securify2_reported/0xd42cc2d715d0385646149adff1249f5624a74b5c.sol,4,37,53,38,10,262,214,29
./input/DB2/securify2_reported/0xd30271cb54fcaef894c1246989a5b422f8d97db7.sol,10,58,33,30,5,441,233,143
./input/DB2/securify2_reported/0x639145ee45fe1e70bba61b4b67288d5e42a1a79b.sol,8,16,19,4,3,139,80,39
./input/DB2/securify2_reported/0x01aeec82196c771fc6e58d65b5d1ff7bcb0fcba4.sol,4,29,28,24,2,361,135,181
./input/DB2/securify2_reported/0xf5f5cf121143008d181f499617c07c3cec8718f1.sol,10,81,74,64,2,747,287,354
./input/DB2/securify2_reported/0xa88ecdf1b7c8a4dc62ec0b83956dbd1158e33237.sol,4,16,26,12,2,445,86,190
./input/DB2/securify2_reported/0x11716a1f51fad053e9b43da1025e8ace32aee110.sol,15,240,278,205,2,726,445,16
./input/DB2/securify2_reported/0x96a3d34389aa6dd78734a075ff425a5b29e8f3d0.sol,4,11,17,3,2,59,48,6
./input/DB2/securify2_reported/0x3642a41e430cd75663cd4e951b45514ab43e590a.sol,5,54,61,40,6,661,272,315
./input/DB2/securify2_reported/0xfe476bc573d4af80e1171b2801df43003bea0640.sol,8,42,47,31,2,335,232,49
